[1580,WrappedArray([122,0.0018435556], [23,0.0017703326], [4,0.0017175633], [124,0.0013589213], [94,0.0013219157], [26,0.0012026837], [415,0.0011418053], [74,0.0010258238], [39,0.0010158538], [2391,9.758544E-4])]
[353,WrappedArray([38,0.012694998], [122,0.011347351], [105,0.011142964], [53,0.009853484], [124,0.008237615], [46,0.007927658], [13,0.007700948], [94,0.007587558], [415,0.006953867], [550,0.0062854826])]
[4893,WrappedArray([71,3.2155923E-4], [22,3.1079035E-4], [30,2.2277464E-4], [42,2.0430755E-4], [133,1.9775222E-4], [135,1.9180022E-4], [88,1.6886533E-4], [15,1.5653002E-4], [123,1.5608425E-4], [84,1.5422027E-4])]
[1694,WrappedArray([9,0.013470471], [26,0.013415764], [23,0.009805513], [94,0.00848953], [110,0.00807216], [1,0.0069024847], [125,0.0063138087], [494,0.006148675], [560,0.0061055333], [474,0.005599976])]
[4844,WrappedArray([8,0.10130768], [42,0.07006176], [10,0.06848991], [30,0.067624316], [1,0.06707272], [3,0.06662727], [7,0.06326358], [126,0.059542865], [11,0.05914988], [393,0.057899065])]
[5334,WrappedArray([110,0.011025353], [11,0.010952817], [32,0.009059717], [8,0.008411811], [60,0.007815572], [26,0.007381543], [10,0.006953527], [560,0.0067118425], [45,0.0066053565], [84,0.006542883])]
[5354,WrappedArray([0,0.015957708], [5,0.0125717], [24,0.010335783], [146,0.009962513], [69,0.0097383205], [22,0.00948412], [13,0.009361956], [25,0.00931204], [330,0.008117284], [40,0.00806006])]
[185,WrappedArray([4,0.0022083372], [7,0.0019978813], [0,0.0015396704], [30,0.0013933288], [1,0.0010764615], [8,0.001050684], [42,9.4981305E-4], [32,9.493517E-4], [56,8.3970616E-4], [10,7.80944E-4])]
[305,WrappedArray([119,0.011516308], [18,0.010986032], [143,0.009318207], [141,0.0076276073], [25,0.0073681613], [26,0.006731521], [330,0.0063735778], [643,0.006033543], [474,0.00581404], [532,0.0056816866])]
[355,WrappedArray([0,2.7456076E-4], [58,2.106734E-4], [24,1.4801347E-4], [148,1.440027E-4], [31,1.4073148E-4], [3,1.405899E-4], [150,1.388639E-4], [48,1.3577963E-4], [103,1.2156224E-4], [25,1.0910856E-4])]
[2045,WrappedArray([84,1.7328953E-4], [47,1.5453435E-4], [123,1.3388167E-4], [71,1.2366433E-4], [18,1.1940395E-4], [36,9.854899E-5], [10,9.760312E-5], [167,9.478025E-5], [133,9.382903E-5], [145,8.938607E-5])]
[3155,WrappedArray([1,0.5787552], [83,0.24197558], [7,0.23130919], [157,0.17969443], [15,0.14170668], [13,0.12997651], [32,0.12654674], [75,0.120129324], [56,0.11575996], [591,0.11429146])]
[4185,WrappedArray([0,1.6758011E-7], [4,1.4149327E-7], [48,1.342041E-7], [24,1.3388498E-7], [5,1.323557E-7], [13,1.2444686E-7], [60,1.1224759E-7], [11,1.1134397E-7], [146,1.1050366E-7], [31,1.08419464E-7])]
[696,WrappedArray([0,1.4271515E-5], [2,1.2791313E-5], [58,1.2787424E-5], [65,1.0399092E-5], [73,8.401845E-6], [47,8.014782E-6], [174,7.9286165E-6], [135,7.851939E-6], [145,7.394103E-6], [148,7.1470163E-6])]
[1586,WrappedArray([10,2.3666925E-4], [120,1.4628004E-4], [48,1.3644474E-4], [125,1.3416674E-4], [334,1.3153415E-4], [114,1.3032992E-4], [58,1.2889075E-4], [2,1.2560663E-4], [113,1.2531967E-4], [118,1.15187504E-4])]
[1786,WrappedArray([5,0.0028869107], [60,0.0024003289], [2,0.0020022811], [40,0.0018660226], [0,0.0016503955], [604,0.0014532743], [18,0.0013609772], [170,0.0011599126], [51,0.0011318895], [289,0.0010407353])]
[747,WrappedArray([71,0.012078219], [8,0.010406045], [84,0.01011592], [30,0.009757003], [9,0.009671769], [10,0.007842896], [22,0.00728534], [15,0.0071728225], [42,0.006955374], [494,0.00637154])]
[6097,WrappedArray([0,0.058221743], [68,0.049789175], [58,0.04735171], [14,0.04308951], [8,0.04151931], [123,0.038464453], [141,0.036157936], [25,0.0345619], [47,0.034110695], [55,0.033034597])]
[618,WrappedArray([32,0.29151362], [1,0.25392994], [7,0.23825602], [11,0.20585248], [55,0.1792822], [106,0.14722003], [10,0.13764891], [13,0.12729819], [4,0.120501414], [126,0.117628165])]
[2898,WrappedArray([4,0.012786061], [122,0.01237289], [23,0.011728597], [415,0.008321426], [124,0.0077788373], [135,0.0073122787], [26,0.0070555704], [2391,0.0069724726], [94,0.006700793], [30,0.006633525])]
[3379,WrappedArray([22,0.0097365575], [141,0.009129018], [119,0.008451754], [40,0.00811291], [8,0.008020154], [105,0.0076973364], [5,0.0071354406], [38,0.007073139], [24,0.0066514337], [174,0.0065056626])]
[5129,WrappedArray([1,0.0024839852], [27,0.0019613977], [12,0.0018840216], [39,0.0017868364], [11,0.0017607132], [126,0.0016427891], [2,0.0015857692], [83,0.0015807293], [73,0.001475202], [9,0.0013460121])]
[5450,WrappedArray([5,0.0024075322], [0,0.002314166], [8,0.0022860393], [40,0.0017614864], [168,0.001497139], [15,0.0014585849], [24,0.0013835229], [3,0.0012910734], [170,0.0011657537], [148,0.0011498465])]
[291,WrappedArray([58,2.2650446E-4], [8,1.8914003E-4], [120,1.6369118E-4], [10,1.4871132E-4], [11,1.4784928E-4], [47,1.3719113E-4], [393,1.36004E-4], [334,1.1590058E-4], [123,1.1465761E-4], [110,1.06535954E-4])]
[1311,WrappedArray([122,0.119927846], [94,0.11873944], [38,0.11164518], [11,0.10753641], [1,0.10379972], [32,0.10327989], [66,0.09754823], [124,0.0866291], [13,0.08121172], [53,0.08005837])]
[2082,WrappedArray([113,0.009096604], [3,0.00834804], [10,0.008131731], [106,0.007847536], [6,0.0077390303], [125,0.0072339387], [48,0.0071318625], [494,0.006665971], [38,0.0066318247], [28,0.005160209])]
[1723,WrappedArray([38,0.13581078], [22,0.11866274], [18,0.112048134], [146,0.11032752], [24,0.09390924], [5,0.09359929], [3,0.09112019], [105,0.08951054], [164,0.08603871], [6,0.08122461])]
[2483,WrappedArray([8,1.9294045E-4], [9,1.6732613E-4], [38,1.6285638E-4], [94,1.6006325E-4], [30,1.545476E-4], [135,1.5017213E-4], [60,1.4655948E-4], [4,1.403715E-4], [560,1.3622646E-4], [122,1.2743613E-4])]
[1774,WrappedArray([31,0.054902542], [114,0.051111255], [10,0.051069357], [11,0.04713783], [55,0.04712748], [334,0.043557473], [48,0.04330115], [169,0.039096415], [120,0.038476598], [60,0.03676844])]
[5344,WrappedArray([110,0.0022280926], [26,0.0018595232], [11,0.0018437941], [12,0.0015731867], [8,0.0015203063], [45,0.0013513578], [50,0.0010485331], [393,0.0010080829], [39,0.0010031767], [9,9.896263E-4])]
[325,WrappedArray([8,0.010257676], [7,0.009961171], [103,0.009850673], [26,0.0095309485], [141,0.00851499], [23,0.008443368], [117,0.0077753933], [58,0.0076100905], [29,0.0066674026], [257,0.006649699])]
[955,WrappedArray([31,2.0241589E-7], [7,1.9658688E-7], [5,1.9089161E-7], [55,1.7990921E-7], [146,1.7044185E-7], [25,1.4479707E-7], [173,1.3698195E-7], [117,1.3347221E-7], [487,1.3052005E-7], [13,1.1261046E-7])]
[3095,WrappedArray([133,2.495663E-7], [12,2.2802843E-7], [22,1.956097E-7], [39,1.5817969E-7], [73,1.3324649E-7], [150,1.1239717E-7], [123,1.11529516E-7], [24,1.0708057E-7], [400,1.0429099E-7], [610,1.0395202E-7])]
[5285,WrappedArray([10,2.4055925E-7], [58,2.1904698E-7], [60,2.0032846E-7], [120,1.8645578E-7], [29,1.7881874E-7], [9,1.702749E-7], [80,1.6922881E-7], [30,1.6206133E-7], [2,1.474514E-7], [8,1.3884522E-7])]
[5595,WrappedArray([5,3.073957E-7], [0,2.248318E-7], [60,1.7425583E-7], [8,1.713533E-7], [170,1.4490806E-7], [68,1.3162713E-7], [114,1.2441431E-7], [40,1.2429794E-7], [10,1.2415092E-7], [393,1.1512675E-7])]
[386,WrappedArray([1,0.01345137], [9,0.01037234], [26,0.010237038], [53,0.0090588], [94,0.00828002], [64,0.0070659267], [56,0.007029239], [117,0.0064640827], [24,0.0060471166], [344,0.005765501])]
[906,WrappedArray([60,0.0026082555], [10,0.0018297827], [604,0.0015476759], [139,0.0015447476], [9,0.0013815155], [2,0.0013763576], [120,0.0013183348], [58,0.0013094196], [29,0.001260184], [170,0.0012485926])]
[1306,WrappedArray([9,0.012792074], [26,0.012675297], [110,0.011348296], [8,0.009131553], [60,0.008939148], [45,0.008854786], [80,0.008368458], [12,0.007879428], [58,0.0070686834], [29,0.006816819])]
[2647,WrappedArray([5,0.095580466], [8,0.08951776], [40,0.07627707], [14,0.07442216], [68,0.07326838], [135,0.065140374], [13,0.06251622], [0,0.05482912], [393,0.054372758], [17,0.052526426])]
[1288,WrappedArray([146,0.0037556076], [31,0.003669432], [48,0.0035860287], [117,0.0033451265], [26,0.0031447238], [25,0.0029067993], [143,0.0028633836], [39,0.0028084067], [18,0.0027691764], [474,0.002713731])]
[2108,WrappedArray([18,0.094032705], [73,0.0810488], [119,0.078832634], [25,0.073677935], [105,0.07160552], [330,0.07100265], [69,0.06361309], [46,0.06071405], [31,0.058460042], [27,0.05667732])]
[5018,WrappedArray([55,0.011603095], [11,0.0109712165], [2,0.010564749], [47,0.009205575], [73,0.007933533], [39,0.0077254125], [10,0.0066933474], [32,0.0066832597], [334,0.0065512927], [58,0.0059794798])]
[2339,WrappedArray([24,2.1405803E-4], [3,1.9303344E-4], [146,1.5182058E-4], [31,1.4987774E-4], [48,1.18870106E-4], [22,1.1184588E-4], [30,1.0770886E-4], [4,1.0549387E-4], [38,1.0428026E-4], [6,1.021922E-4])]
[5639,WrappedArray([18,0.014516103], [2,0.011421498], [3,0.01056229], [15,0.009343415], [6,0.009173213], [52,0.008942118], [27,0.008253103], [36,0.007734034], [170,0.007332017], [38,0.006709833])]
[1170,WrappedArray([8,0.0022253422], [12,0.0019667172], [22,0.0017498699], [9,0.0016408578], [24,0.0015030383], [30,0.0014729776], [133,0.0014213367], [26,0.0011595243], [50,0.0011165291], [4,0.0010942405])]
[3020,WrappedArray([0,0.01637575], [7,0.014988863], [10,0.010956045], [58,0.010706926], [148,0.009748439], [31,0.007831539], [65,0.006816727], [334,0.0064009475], [266,0.0062276633], [168,0.006092564])]
[581,WrappedArray([2,1.9006631E-5], [27,1.44818405E-5], [73,1.1919566E-5], [18,1.0948878E-5], [126,1.065397E-5], [3,1.0192284E-5], [145,8.483403E-6], [470,7.4030095E-6], [180,6.839873E-6], [188,6.7761484E-6])]
[1681,WrappedArray([11,0.010224932], [110,0.010174327], [26,0.010104214], [5,0.009024613], [53,0.0072659403], [60,0.006281051], [117,0.006202506], [94,0.005881933], [64,0.004947359], [66,0.004697282])]
[2191,WrappedArray([1,0.012006508], [83,0.009296941], [119,0.008871291], [39,0.008659949], [13,0.008244368], [9,0.008156322], [591,0.008152785], [141,0.007933125], [0,0.0076528937], [491,0.007171477])]
[3121,WrappedArray([48,0.012673856], [3,0.010799079], [31,0.008964684], [125,0.008856916], [6,0.008229594], [113,0.007205261], [18,0.006403828], [476,0.0057731676], [106,0.0055838525], [173,0.005520796])]
[3261,WrappedArray([22,2.2212728E-7], [146,1.718686E-7], [133,1.7176849E-7], [123,1.6771483E-7], [117,1.5590581E-7], [11,1.4831878E-7], [25,1.2883488E-7], [73,1.2563909E-7], [55,1.1972696E-7], [13,1.1704805E-7])]
[4451,WrappedArray([26,1.4435091E-5], [110,1.1341837E-5], [94,1.0142963E-5], [23,9.418993E-6], [122,8.1982935E-6], [53,7.867352E-6], [474,7.281022E-6], [124,6.8688205E-6], [125,6.132691E-6], [113,5.284195E-6])]
[912,WrappedArray([7,0.015250978], [1,0.013469665], [3,0.010622058], [15,0.009659143], [36,0.008986934], [52,0.008553269], [106,0.008498953], [10,0.007484884], [461,0.006496065], [157,0.0064264])]
[1382,WrappedArray([141,0.012511424], [26,0.012142761], [58,0.009773045], [23,0.009445537], [150,0.008796465], [135,0.00846998], [65,0.008465733], [9,0.007796983], [0,0.0070071574], [110,0.0067683253])]
[4162,WrappedArray([2,0.01172224], [24,0.011566473], [0,0.010795508], [8,0.008836863], [51,0.008788443], [5,0.008188099], [12,0.007958025], [40,0.007598172], [11,0.0075921915], [60,0.0074628014])]
[473,WrappedArray([22,0.014284768], [146,0.009673247], [0,0.009559483], [24,0.009140459], [13,0.008141215], [105,0.00795081], [4,0.0076530585], [38,0.0074652247], [8,0.0073535023], [69,0.006951716])]
[603,WrappedArray([0,0.013575289], [141,0.009521477], [119,0.00883324], [36,0.00852503], [15,0.008184244], [52,0.007933647], [5,0.007453676], [170,0.007141155], [23,0.007110766], [643,0.007003544])]
[3073,WrappedArray([22,0.0020288858], [146,0.002027592], [117,0.0018937874], [103,0.0016597582], [24,0.0015739534], [31,0.0014676619], [5,0.0012820028], [168,0.0012578543], [8,0.0012048858], [587,0.0011626647])]
[3753,WrappedArray([9,2.539595E-7], [60,1.5137053E-7], [53,1.464102E-7], [80,1.4263443E-7], [84,1.4228132E-7], [38,1.4041078E-7], [110,1.3819476E-7], [2,1.3807559E-7], [560,1.3559641E-7], [8,1.291186E-7])]
[5303,WrappedArray([40,0.0023804498], [0,0.0021958416], [5,0.0020189988], [2,0.0018788765], [170,0.0017288239], [60,0.0017232606], [8,0.001579982], [174,0.0013833412], [15,0.0012453643], [135,0.0012416035])]
[774,WrappedArray([0,0.017541464], [1,0.013855096], [3,0.011171528], [7,0.010447461], [150,0.009376803], [27,0.008599011], [83,0.008578285], [180,0.006694521], [168,0.006421341], [157,0.0063860686])]
[4524,WrappedArray([7,0.013628636], [10,0.012788057], [29,0.009892268], [84,0.007998388], [103,0.007480073], [26,0.0069521624], [257,0.006813138], [58,0.0067955265], [44,0.0061903526], [125,0.006029447])]
[435,WrappedArray([73,2.2493836E-7], [133,1.9430128E-7], [22,1.7738182E-7], [12,1.6842128E-7], [39,1.5559993E-7], [25,1.5366476E-7], [610,1.3572662E-7], [146,1.3139751E-7], [11,1.3104048E-7], [470,1.3005773E-7])]
[935,WrappedArray([5,1.679638E-5], [10,1.23449945E-5], [31,9.490075E-6], [7,7.56378E-6], [487,7.2143994E-6], [146,6.7595515E-6], [173,6.697739E-6], [114,6.5891136E-6], [36,6.5700356E-6], [148,6.388589E-6])]
[2635,WrappedArray([5,0.12546043], [10,0.1171691], [487,0.115200855], [31,0.111542866], [55,0.109699465], [25,0.10584941], [7,0.10236946], [173,0.08700728], [68,0.08596991], [18,0.08172057])]
[4435,WrappedArray([22,0.013336027], [27,0.01108058], [36,0.010250661], [71,0.010022429], [15,0.009827879], [105,0.009339869], [168,0.009305911], [42,0.0087418], [73,0.0067008156], [69,0.0065605463])]
[5245,WrappedArray([122,0.28537562], [4,0.21105123], [124,0.19766796], [38,0.19154301], [105,0.18792076], [415,0.18213525], [94,0.17282522], [23,0.16116357], [2391,0.15472992], [46,0.13959514])]
[1266,WrappedArray([3,0.0019395563], [24,0.0016558627], [48,0.0016171619], [64,0.0015314298], [60,0.0013118966], [18,0.0012666343], [12,0.0012358406], [101,0.0011713164], [9,0.0011707623], [51,0.0010962116])]
[1626,WrappedArray([1,0.017042086], [11,0.010713812], [13,0.010633445], [60,0.009278704], [83,0.008750681], [0,0.00811081], [48,0.008039535], [5,0.007826241], [466,0.00743624], [395,0.0071011176])]
[2796,WrappedArray([39,1.6199218E-7], [31,1.0986611E-7], [110,1.0160772E-7], [48,9.621089E-8], [6,9.395252E-8], [26,9.09449E-8], [146,9.093419E-8], [25,9.090489E-8], [107,8.740546E-8], [60,8.714447E-8])]
[2886,WrappedArray([135,2.2740515E-4], [23,1.820738E-4], [10,1.787777E-4], [7,1.7028995E-4], [0,1.5457273E-4], [4,1.4624694E-4], [58,1.4521652E-4], [14,1.4352724E-4], [139,1.4214E-4], [65,1.3318262E-4])]
[3956,WrappedArray([0,0.26406893], [148,0.22168364], [58,0.16843039], [3,0.15588251], [168,0.15325956], [31,0.14697488], [22,0.1446729], [24,0.14049695], [65,0.13231926], [103,0.112781525])]
[3976,WrappedArray([2,0.013803218], [55,0.009641259], [0,0.008461482], [65,0.0070150127], [68,0.0070059313], [60,0.00686791], [58,0.006732865], [73,0.0064941095], [119,0.0062549775], [47,0.006152089])]
[4987,WrappedArray([9,0.013294839], [15,0.009992724], [4,0.009284631], [30,0.00879165], [135,0.008726747], [71,0.007951918], [7,0.007827936], [133,0.0075142025], [84,0.007161625], [1,0.0070741])]
[5947,WrappedArray([9,0.002041495], [26,0.0015182798], [110,0.0013519316], [39,0.001277566], [23,0.0012746626], [133,0.0012246324], [12,0.0012100289], [135,0.0011833665], [492,0.0010961893], [123,0.0010805152])]
[748,WrappedArray([0,0.012707766], [23,0.009627732], [141,0.008652888], [119,0.008379895], [26,0.007521055], [122,0.0073879985], [135,0.0070116427], [643,0.006377411], [58,0.006194166], [170,0.005903063])]
[2320,WrappedArray([31,1.026961E-5], [18,8.654024E-6], [6,7.3620317E-6], [150,6.790433E-6], [65,6.7219285E-6], [105,6.6739267E-6], [25,6.5492573E-6], [107,6.1307856E-6], [119,5.8897103E-6], [474,5.7956922E-6])]
[2760,WrappedArray([4,0.015328469], [58,0.012151272], [0,0.010780266], [30,0.008954317], [2,0.0076344013], [80,0.0062870807], [39,0.0060391636], [12,0.00581899], [23,0.0052512074], [135,0.0050408365])]
[3421,WrappedArray([9,0.13449152], [3,0.11932382], [15,0.11132003], [1,0.10802426], [125,0.09379558], [52,0.08963358], [352,0.08789002], [101,0.082170136], [48,0.078904204], [18,0.075019255])]
[4111,WrappedArray([71,0.009560393], [12,0.0093400385], [9,0.0093035055], [32,0.009182072], [2,0.008604685], [38,0.008440485], [145,0.008071158], [11,0.007766939], [80,0.007358961], [126,0.0073204925])]
[1122,WrappedArray([5,0.13359801], [64,0.083317846], [60,0.0771202], [8,0.061753552], [111,0.06054523], [24,0.057667002], [395,0.05707677], [94,0.049196195], [3,0.048968516], [1,0.04835196])]
[3752,WrappedArray([8,1.8425875E-5], [0,1.5334592E-5], [5,1.1927737E-5], [22,1.07164215E-5], [393,1.00175785E-5], [168,9.492116E-6], [30,9.105878E-6], [42,8.7586595E-6], [40,8.0729715E-6], [24,8.034898E-6])]
[4472,WrappedArray([71,0.015228393], [38,0.014566745], [126,0.011208794], [42,0.009637985], [32,0.009370549], [15,0.009183615], [2,0.008417787], [84,0.00840981], [11,0.008264724], [106,0.008251328])]
[6382,WrappedArray([110,0.3115937], [26,0.29162747], [141,0.13537788], [256,0.124811806], [60,0.12070992], [491,0.10855765], [53,0.10141686], [94,0.10057544], [9,0.09801103], [14,0.09736912])]
[3923,WrappedArray([105,0.0023772388], [122,0.0019315261], [38,0.0019229825], [22,0.0017719608], [4,0.0014866239], [124,0.0013095017], [146,0.0013061695], [46,0.0012574168], [415,0.00123394], [69,0.0011814582])]
[1304,WrappedArray([5,2.4079776E-7], [40,2.1193497E-7], [2,1.9976954E-7], [18,1.9021473E-7], [60,1.7106798E-7], [139,1.4942071E-7], [68,1.2787864E-7], [0,1.2597175E-7], [11,1.2552233E-7], [55,1.14298096E-7])]
[4174,WrappedArray([30,2.331916E-7], [9,2.1058189E-7], [3,2.0302002E-7], [80,1.9831757E-7], [12,1.6712221E-7], [32,1.5759638E-7], [45,1.4419577E-7], [494,1.3559756E-7], [101,1.3064792E-7], [1123,1.081806E-7])]
[5624,WrappedArray([141,2.458013E-4], [36,1.5354798E-4], [1,1.4394839E-4], [15,1.4224804E-4], [5,1.411557E-4], [26,1.3705008E-4], [119,1.3559446E-4], [52,1.3261521E-4], [117,1.3237669E-4], [0,1.2692738E-4])]
[6384,WrappedArray([22,4.4771577E-6], [105,4.0381137E-6], [71,3.6243334E-6], [4,3.505775E-6], [133,3.244043E-6], [55,3.1639654E-6], [32,3.0191056E-6], [38,2.7732044E-6], [73,2.662496E-6], [145,2.5792122E-6])]
[1145,WrappedArray([26,0.009982513], [170,0.008295552], [6,0.008104651], [18,0.0069718445], [23,0.006255075], [52,0.0056773787], [65,0.005652448], [53,0.005383922], [107,0.005250288], [141,0.005245837])]
[3206,WrappedArray([13,2.7271122E-4], [11,2.0164314E-4], [146,1.9660486E-4], [117,1.8182551E-4], [591,1.6370005E-4], [22,1.5403947E-4], [391,1.3890871E-4], [643,1.3493885E-4], [119,1.3184067E-4], [1,1.3147779E-4])]
[3636,WrappedArray([2,0.013795428], [145,0.010046836], [9,0.008591774], [46,0.007796455], [65,0.007464113], [27,0.007098033], [6,0.006589532], [47,0.006298154], [71,0.006253987], [126,0.0062342035])]
[4766,WrappedArray([31,0.011598643], [105,0.009845797], [6,0.008081128], [113,0.007800445], [52,0.0073170373], [122,0.0070884675], [38,0.0063852845], [125,0.006183397], [46,0.006161975], [107,0.005475894])]
[5306,WrappedArray([4,0.010746261], [9,0.010345411], [23,0.009738727], [133,0.00810657], [30,0.007896895], [7,0.0077710836], [26,0.0077656005], [32,0.007524025], [80,0.006503258], [12,0.0064585586])]
[6366,WrappedArray([9,0.13499722], [26,0.11458333], [12,0.09860487], [122,0.09435325], [492,0.09152283], [135,0.09008769], [133,0.08811773], [23,0.08680334], [53,0.07441349], [105,0.07217589])]
[1247,WrappedArray([0,0.014744866], [7,0.0134136975], [5,0.012644814], [3,0.011316635], [48,0.008509728], [10,0.008168058], [64,0.0081287045], [148,0.007763719], [24,0.0073603787], [8,0.007018257])]
[5047,WrappedArray([5,0.040226907], [117,0.02814804], [146,0.023024304], [643,0.022610167], [14,0.022332475], [13,0.020676412], [55,0.019404123], [493,0.018820582], [68,0.018598696], [7,0.017357912])]
[1488,WrappedArray([18,0.012069255], [15,0.010504805], [3,0.009276855], [52,0.008944936], [36,0.0085230265], [27,0.007986454], [9,0.0072788694], [105,0.0066576917], [141,0.0064572385], [24,0.0063399347])]
[3798,WrappedArray([5,0.0145925945], [26,0.0098494785], [53,0.008992993], [60,0.008388382], [170,0.007544225], [110,0.007126855], [141,0.0069361017], [40,0.006552246], [8,0.006291973], [94,0.006008565])]
[4428,WrappedArray([26,0.01270861], [1,0.012260755], [9,0.009706482], [110,0.00918884], [45,0.008946669], [64,0.008465233], [48,0.007903163], [12,0.005949445], [117,0.005850929], [101,0.005606724])]
[4898,WrappedArray([2,0.002284479], [9,0.0019725654], [1,0.0019438128], [39,0.0016405662], [83,0.0015996713], [126,0.0015610838], [80,0.001535709], [32,0.0013616821], [27,0.0010341436], [12,0.001016743])]
[2329,WrappedArray([11,2.7286885E-7], [12,1.5945106E-7], [32,1.2910637E-7], [45,1.2725717E-7], [8,1.2412458E-7], [84,1.2177047E-7], [110,1.17360074E-7], [382,1.13534846E-7], [50,1.05327764E-7], [30,9.9523014E-8])]
[5879,WrappedArray([22,0.011498948], [133,0.011244254], [71,0.010419918], [12,0.009067479], [9,0.007487771], [123,0.00715208], [84,0.007055291], [145,0.0061726933], [105,0.005998538], [167,0.005777915])]
[2781,WrappedArray([12,0.013207019], [9,0.011340528], [58,0.009663222], [133,0.009527988], [39,0.008471002], [26,0.008179218], [135,0.007987219], [141,0.00777115], [4,0.00668905], [110,0.0066785645])]
[4561,WrappedArray([2,0.01373312], [39,0.010795239], [12,0.010340389], [46,0.009433401], [11,0.008513684], [13,0.008288615], [126,0.008248061], [27,0.007712272], [53,0.0076136943], [9,0.007527592])]
[1802,WrappedArray([18,0.0039879945], [40,0.0038911651], [2,0.0034193608], [27,0.0030513098], [73,0.003014185], [5,0.0029108906], [38,0.0028750645], [25,0.0028613296], [55,0.0027607908], [119,0.0026990187])]
[4102,WrappedArray([5,0.0029203752], [24,0.0024340418], [146,0.0017050286], [3,0.001557526], [64,0.0013234506], [18,0.0013211342], [40,0.0012569393], [8,0.0012348848], [117,0.0011636879], [138,0.0011575798])]
[4842,WrappedArray([7,3.1185527E-7], [0,2.1301389E-7], [4,1.8873463E-7], [22,1.5122961E-7], [31,1.3902972E-7], [133,1.3000496E-7], [103,1.1937934E-7], [168,1.0723356E-7], [58,1.0432001E-7], [148,1.004108E-7])]
[1773,WrappedArray([0,0.0024703036], [4,0.00167735], [56,0.001435456], [24,0.0013461846], [52,0.0011629488], [1,0.0010841668], [624,0.0010621939], [553,0.0010483518], [23,0.0010430504], [92,0.0010384987])]
[3283,WrappedArray([38,2.2799985E-7], [105,1.7375851E-7], [122,1.7231092E-7], [55,1.5243366E-7], [22,1.508244E-7], [71,1.4637986E-7], [550,1.461801E-7], [146,1.3173798E-7], [31,1.1758593E-7], [415,1.1551752E-7])]
[4973,WrappedArray([1,0.10930615], [141,0.08532046], [64,0.08064059], [18,0.07065104], [3,0.06745036], [48,0.06673772], [5,0.066562116], [8,0.063874915], [150,0.06363754], [26,0.054129377])]
[1664,WrappedArray([2,0.0015141407], [12,0.0015085948], [150,0.0014438311], [65,0.0014120108], [3,0.0013536769], [145,0.0013383392], [47,0.0012229194], [27,0.0011645593], [9,0.001137466], [18,0.0011265076])]
[2054,WrappedArray([12,4.5395856E-5], [26,4.5312976E-5], [18,4.295101E-5], [110,4.2594584E-5], [2,3.7998318E-5], [48,3.7992748E-5], [39,3.6264322E-5], [47,3.497505E-5], [150,3.4593213E-5], [6,3.3805725E-5])]
[5864,WrappedArray([13,2.1478473E-4], [39,1.8046927E-4], [119,1.5362672E-4], [11,1.5253837E-4], [73,1.519282E-4], [591,1.4969535E-4], [0,1.4593432E-4], [55,1.3296168E-4], [68,1.2886827E-4], [12,1.2456295E-4])]
[6234,WrappedArray([9,0.013177078], [15,0.0088135395], [141,0.0085457], [22,0.008128167], [12,0.007730294], [133,0.0073618656], [84,0.006959792], [71,0.0066851806], [168,0.006408396], [36,0.005789589])]
[1595,WrappedArray([4,0.013546319], [122,0.010150861], [94,0.009978728], [23,0.009841207], [0,0.009055439], [24,0.008327956], [26,0.007985979], [124,0.007884896], [53,0.0072550867], [415,0.006167868])]
[3025,WrappedArray([10,0.012501791], [58,0.009580271], [139,0.0086324895], [7,0.008383223], [60,0.008265634], [125,0.0079403715], [23,0.007938876], [29,0.00727321], [44,0.0071829124], [120,0.007069622])]
[4515,WrappedArray([26,2.5153872E-7], [110,2.1534261E-7], [58,1.8037365E-7], [23,1.7614124E-7], [141,1.5445154E-7], [9,1.4619188E-7], [8,1.450852E-7], [135,1.2837604E-7], [14,1.2711787E-7], [29,1.2122531E-7])]
[3826,WrappedArray([1,0.012702918], [9,0.011051477], [80,0.010972971], [2,0.010623062], [32,0.0098223435], [125,0.009091936], [39,0.008535716], [83,0.008488474], [48,0.008096297], [45,0.008095967])]
[4786,WrappedArray([122,2.3702064E-7], [53,2.0151627E-7], [94,1.8049064E-7], [46,1.8029112E-7], [105,1.8013175E-7], [124,1.7521683E-7], [119,1.5222463E-7], [38,1.4819568E-7], [415,1.4542033E-7], [2391,1.2481681E-7])]
[797,WrappedArray([3,1.9793697E-7], [11,1.9117272E-7], [8,1.8669746E-7], [22,1.4706958E-7], [605,1.3490789E-7], [10,1.3177139E-7], [5,1.3146712E-7], [2,1.2509526E-7], [120,1.2196449E-7], [393,1.1602773E-7])]
[259,WrappedArray([15,0.009681067], [36,0.009344725], [18,0.008356358], [52,0.007864003], [9,0.0070110387], [26,0.0069137677], [348,0.0062829335], [3,0.006086417], [65,0.006001294], [170,0.005974034])]
[3819,WrappedArray([12,0.012387546], [9,0.010756244], [26,0.010002655], [110,0.009957042], [47,0.006352571], [84,0.006300221], [39,0.0061829044], [141,0.0060141627], [145,0.0056581725], [80,0.005528306])]
[5499,WrappedArray([38,1.6111493E-5], [11,1.2220413E-5], [2,1.1733015E-5], [126,9.177663E-6], [71,9.103108E-6], [53,7.804251E-6], [550,7.6698825E-6], [105,7.535568E-6], [27,7.413256E-6], [106,7.2384023E-6])]
